noi_id	lc_flag	tag	cat_prod_id	obj_id	ra_deg	dec_deg	epoch_sec	period_sec	width_sec
103625	AD	CYCLE1807_DC	5068174	030436	79.7922916200833	-26.4872516201614	54587150	366958.660164258	6529.82
103625	AD	CYCLE1807	5068174	030436	79.7922916200833	-26.4872516201614	54831250	489373.354172257	8709.74
103625	AD	CAL_TEST_OLD	5068174	030436	79.7922916200833	-26.4872516201614	54812628	1063059.64430776	16939.8
103625	AD	CAL_TEST_NEW	5068174	030436	79.7922916200833	-26.4872516201614	54777288	805070.612007021	17978.5
103646	AD	CYCLE1807_DC	5226623	013100	73.9778676928673	-30.8878298042793	114911297	804075.959110501	12484.3
103646	AD	CYCLE1807	5226623	013100	73.9778676928673	-30.8878298042793	114417216	80577.4575937801	26166.5
103867	AD	CYCLE1802	5068167	015994	72.9005556154595	-34.2262452705686	NULL	NULL	NULL
103867	AD	CYCLE1807_DC	5068167	015994	72.9005556154595	-34.2262452705686	114359794	280070.923231875	9776.63
103867	AD	CYCLE1807	5068167	015994	72.9005556154595	-34.2262452705686	114361080	280023.083725252	7885.33
103934	AD	CYCLE1807_DC	5226628	062623	168.563891432524	-37.91014878055	124599106	299630.014566578	8694.58
103934	AD	CYCLE1807	5226628	062623	168.563891432524	-37.91014878055	124599166	299628.774994533	8694.58
103951	AD	CYCLE1807_DC	5068246	014961	354.249427868869	-40.0682836525989	74756625	1868121.00499309	7904.78
103951	AD	CYCLE1807	5068246	014961	354.249427868869	-40.0682836525989	74758773	1867808.81717953	7903.8
103952	AD	CYCLE1802	5068242	005244	332.759193871907	-27.2956898857971	104630613	306776.104091609	13859.4
103952	AD	CYCLE1807_DC	5068242	005244	332.759193871907	-27.2956898857971	104630618	306775.775301388	13885.8
103952	AD	CYCLE1807	5068242	005244	332.759193871907	-27.2956898857971	104630603	306774.119645286	13888.1
103954	AD	CYCLE1802	5068242	002089	333.111249142487	-26.9263935102055	104810328	496735.638388658	13044
103954	AD	CYCLE1807_DC	5068242	002089	333.111249142487	-26.9263935102055	104810620	496729.237834295	13044
103954	AD	CYCLE1807	5068242	002089	333.111249142487	-26.9263935102055	104810323	496736.876146347	13044
103955	AD	CYCLE1807_DC	5226641	000856	323.633951857744	-7.08743842670435	104798428	490005.173044345	15365.6
103955	AD	CYCLE1807	5226641	000856	323.633951857744	-7.08743842670435	104798274	490032.504805301	13968.8
103958	AD	CYCLE1807_DC	5226641	030667	321.692648171086	-9.39532220809805	104750653	364887.982007365	9811.54
103958	AD	CYCLE1807	5226641	030667	321.692648171086	-9.39532220809805	104750655	364889.37885427	9811.54
103962	AD	CYCLE1802	5068229	021654	324.853850964265	-31.3876220666058	NULL	NULL	NULL
103962	AD	CYCLE1802_DC	5068229	021654	324.853850964265	-31.3876220666058	NULL	NULL	NULL
103962	AD	CYCLE1807_DC	5068229	021654	324.853850964265	-31.3876220666058	104570499	624715.83903522	6544.13
103962	AD	CYCLE1807	5068229	021654	324.853850964265	-31.3876220666058	104570174	624735.559050927	6545.09
103964	AD	CYCLE1802	5068243	013165	343.323392819653	-0.168170102959064	NULL	NULL	NULL
103964	AD	CYCLE1807_DC	5068243	013165	343.323392819653	-0.168170102959064	105876578	221647.26784231	7915.28
103964	AD	CYCLE1807	5068243	013165	343.323392819653	-0.168170102959064	105876642	221641.939749643	7915.28
103986	AD	CYCLE1802	5068240	008933	329.772406789374	-33.0661922815553	105204857	1094219.81385834	10529.7
103986	AD	CYCLE1807_DC	5068240	008933	329.772406789374	-33.0661922815553	105204845	1094213.56636199	10529.7
103986	AD	CYCLE1807	5068240	008933	329.772406789374	-33.0661922815553	105204882	1094222.86933114	10529.7
103992	AD	CYCLE1802	5090006	063417	300.375436526179	-11.6769417776989	NULL	NULL	NULL
103992	AD	CYCLE1802_DC	5090006	063417	300.375436526179	-11.6769417776989	NULL	NULL	NULL
103992	AD	CYCLE1807_DC	5090006	063417	300.375436526179	-11.6769417776989	105156439	561660.799050584	7383.59
103992	AD	CYCLE1807	5090006	063417	300.375436526179	-11.6769417776989	104681044	134964.692395428	25416
104005	AD	CYCLE1802	5090017	000648	83.4322018816206	-4.00878914181587	NULL	NULL	NULL
104005	AD	CYCLE1807_DC	5090017	000648	83.4322018816206	-4.00878914181587	114599334	243179.671427617	9573.68
104005	AD	CYCLE1807	5090017	000648	83.4322018816206	-4.00878914181587	114536249	109521.11831236	18443.6
104030	AD	CYCLE1802	5090006	062764	302.521017510534	-11.6256829155253	NULL	NULL	NULL
104030	AD	CYCLE1802_DC	5090006	062764	302.521017510534	-11.6256829155253	NULL	NULL	NULL
104030	AD	CYCLE1807_DC	5090006	062764	302.521017510534	-11.6256829155253	104702817	55406.002866746	6385.22
104030	AD	CYCLE1807	5090006	062764	302.521017510534	-11.6256829155253	104702845	55405.6292175392	6385.22
104047	AD	CYCLE1807_DC	5226641	019096	321.74116983495	-8.49934653051224	105355170	960799.912559566	7902.76
104047	AD	CYCLE1807	5226641	019096	321.74116983495	-8.49934653051224	105355184	960800.380236086	7902.76
104059	AD	CYCLE1807_DC	5226641	017139	321.89711671408	-8.3523967180667	104531074	379114.207207621	11893.4
104059	AD	CYCLE1807	5226641	017139	321.89711671408	-8.3523967180667	104529751	379151.179657804	11608.7
104079	AD	CYCLE1807_DC	5068188	069870	97.8986586569235	-66.0711245964447	54767341	662848.55966502	10544.5
104079	AD	CYCLE1807	5068188	069870	97.8986586569235	-66.0711245964447	55432781	1230806.49978013	22547.5
104102	AD	CYCLE1802	5090006	003906	300.847785088421	-9.20336998675859	NULL	NULL	NULL
104102	AD	CYCLE1802_DC	5090006	003906	300.847785088421	-9.20336998675859	NULL	NULL	NULL
104102	AD	CYCLE1807_DC	5090006	003906	300.847785088421	-9.20336998675859	105148104	577453.154326732	15059.7
104102	AD	CYCLE1807	5090006	003906	300.847785088421	-9.20336998675859	105746797	1344643.12495658	16333
104126	AD	CYCLE1807_DC	5068217	010304	308.632288289268	-24.227275212493	73089805	568852.710237099	16922.9
104126	AD	CYCLE1807	5068217	010304	308.632288289268	-24.227275212493	73089867	568847.173827547	16922.9
104132	AD	CYCLE1807_DC	5068217	038202	306.882776314504	-25.7668032665085	72733551	243897.75099891	7299.02
104132	AD	CYCLE1807	5068217	038202	306.882776314504	-25.7668032665085	72805711	131257.23601161	27080.8
104159	AD	CYCLE1802	5068242	018361	331.50552631013	-28.7852141248989	104449178	73781.1649837713	17151.5
104159	AD	CYCLE1807_DC	5068242	018361	331.50552631013	-28.7852141248989	104557057	331452.335288482	7173.28
104159	AD	CYCLE1807	5068242	018361	331.50552631013	-28.7852141248989	104449220	73781.2812531485	17151.5
104163	AD	CYCLE1807_DC	5068216	067257	307.072546290404	-21.095614695022	72690693	353764.166298466	7188.95
104163	AD	CYCLE1807	5068216	067257	307.072546290404	-21.095614695022	72690695	353766.09130149	7188.95
104167	AD	CYCLE1807_DC	5068216	050931	306.414689790305	-20.3819077380798	72779342	188651.268978758	5837.03
104167	AD	CYCLE1807	5068216	050931	306.414689790305	-20.3819077380798	NULL	NULL	NULL
104175	AD	CYCLE1807_DC	5068216	059209	307.382008501319	-20.7255465080542	73107768	471752.501276047	10982.9
104175	AD	CYCLE1807	5068216	059209	307.382008501319	-20.7255465080542	NULL	NULL	NULL
104204	AD	CYCLE1802	5068229	010478	323.264684510456	-30.3852474096769	NULL	NULL	NULL
104204	AD	CYCLE1802_DC	5068229	010478	323.264684510456	-30.3852474096769	NULL	NULL	NULL
104204	AD	CYCLE1807_DC	5068229	010478	323.264684510456	-30.3852474096769	104577697	287503.112812457	9845.96
104204	AD	CYCLE1807	5068229	010478	323.264684510456	-30.3852474096769	104577697	287500.894749981	9845.96
104249	AD	CYCLE1802	5068241	014496	330.550720505676	-19.55984324505	104436982	74715.5468419307	29011.3
104249	AD	CYCLE1807_DC	5068241	014496	330.550720505676	-19.55984324505	104579659	477576.060300429	7900.61
104249	AD	CYCLE1807	5068241	014496	330.550720505676	-19.55984324505	104579787	477583.839969828	7900.61
104264	AD	CYCLE1807_DC	5068223	034139	313.690070690419	-48.5983224919202	54365085	197289.841626954	7912.03
104264	AD	CYCLE1807	5068223	034139	313.690070690419	-48.5983224919202	54365086	197290.8539008	7912.03
104351	AD	CYCLE1802	5068171	022204	79.0053718654278	-31.4127161816165	NULL	NULL	NULL
104351	AD	CYCLE1807_DC	5068171	022204	79.0053718654278	-31.4127161816165	115311545	925934.251773498	8912.26
104351	AD	CYCLE1807	5068171	022204	79.0053718654278	-31.4127161816165	115312857	925820.945670567	6532.22
104375	AD	CYCLE1807_DC	5226641	009446	323.03497158829	-7.76658932220128	104464334	264803.466275751	18657.4
104375	AD	CYCLE1807	5226641	009446	323.03497158829	-7.76658932220128	NULL	NULL	NULL
104409	AD	CYCLE1802	5068192	027879	142.607833869398	-20.0052296355428	87449529	80558.0879674477	26163.7
104409	AD	CYCLE1802_DC	5068192	027879	142.607833869398	-20.0052296355428	87434165	75221.5994135636	26171.9
104409	AD	CYCLE1807_DC	5068192	027879	142.607833869398	-20.0052296355428	88575837	1302088.98002324	6537.61
104409	AD	CYCLE1807	5068192	027879	142.607833869398	-20.0052296355428	87449461	80558.2220828281	26163.7
104499	AD	CYCLE1807_DC	5068181	016099	88.2827836641102	-33.3787451530696	82155137	389542.872933655	6546.34
104499	AD	CYCLE1807	5068181	016099	88.2827836641102	-33.3787451530696	NULL	NULL	NULL
104564	AD	CYCLE1807_DC	5068183	003989	91.1953675715004	-32.5797257182994	82095142	136054.936505891	6585.25
104564	AD	CYCLE1807	5068183	003989	91.1953675715004	-32.5797257182994	82116976	124284.203256871	23165.7
104605	AD	CYCLE1807	5226633	008208	180.546215236882	-35.5483308372621	124602100	263633.140614058	11532.1
104605	AD	CYCLE1807_DC	5226633	008208	180.546215236882	-35.5483308372621	124602239	263629.26343791	11532.1
104663	AD	CYCLE1807	5226626	020011	169.097684376539	-33.2788536364582	124499802	201714.5101677	18570.5
104663	AD	CYCLE1807_DC	5226626	020011	169.097684376539	-33.2788536364582	124499785	201721.67939797	18570.5
104665	AD	CYCLE1807	5226626	004537	167.957493577632	-32.4006005922213	124431325	262797.175860804	18700.6
104665	AD	CYCLE1807_DC	5226626	004537	167.957493577632	-32.4006005922213	124431292	262798.119300101	18700.6
104666	AD	CYCLE1807	5226626	007318	167.066167551323	-32.5650613021514	124452934	294041.688335338	9792.53
104666	AD	CYCLE1807_DC	5226626	007318	167.066167551323	-32.5650613021514	124451786	294073.802720155	7900.38
104669	AD	CYCLE1807_DC	5226636	001002	188.035230793856	-37.980837823365	124965988	396914.491083101	7187.84
104669	AD	CYCLE1807	5226636	001002	188.035230793856	-37.980837823365	124965982	396914.911148193	7187.84
104670	AD	CYCLE1807_DC	5226636	003450	188.144841669656	-38.076132622665	124981775	153954.713193355	6266.82
104670	AD	CYCLE1807	5226636	003450	188.144841669656	-38.076132622665	NULL	NULL	NULL
104695	AD	CYCLE1807	5226635	056544	183.676067461771	-40.5072940615015	124671898	580481.844414559	6533.84
104695	AD	CYCLE1807_DC	5226635	056544	183.676067461771	-40.5072940615015	124671955	580482.209166189	6313.63
104696	AD	CYCLE1807	5226635	019993	182.964129523823	-38.8753774536778	125027393	919761.629522479	10511.9
104696	AD	CYCLE1807_DC	5226635	019993	182.964129523823	-38.8753774536778	126866616	2759298.34673821	10523
104718	AD	CYCLE1802	5068200	017669	209.517063658138	-30.3481526522945	95129068	447813.848329402	15395.2
104718	AD	CYCLE1802_DC	5068200	017669	209.517063658138	-30.3481526522945	95130118	447753.071810592	14360
104718	AD	CYCLE1807_DC	5068200	017669	209.517063658138	-30.3481526522945	95125805	447903.891535995	13997.6
104718	AD	CYCLE1807	5068200	017669	209.517063658138	-30.3481526522945	95129090	447810.858013078	15395.2
104742	AD	CYCLE1802	5068203	062106	213.489802207741	-32.2443975809977	94923043	412987.504292341	12731.4
104742	AD	CYCLE1802_DC	5068203	062106	213.489802207741	-32.2443975809977	94923084	412988.44944001	12731.4
104742	AD	CYCLE1807_DC	5068203	062106	213.489802207741	-32.2443975809977	94923044	412984.728831113	12731.4
104742	AD	CYCLE1807	5068203	062106	213.489802207741	-32.2443975809977	94922450	412998.789460546	15407
104769	AD	CYCLE1807	5226627	029292	168.125939702943	-31.2164472807216	124451769	403576.626204825	8724.05
104769	AD	CYCLE1807_DC	5226627	029292	168.125939702943	-31.2164472807216	124451804	403575.488287721	8724.05
104779	AD	CYCLE1807	5226626	012445	168.196536538204	-32.8525303039389	124442662	449903.954407848	10499.7
104779	AD	CYCLE1807_DC	5226626	012445	168.196536538204	-32.8525303039389	124440323	450007.079901478	10760
104826	AD	CYCLE1807	5226637	076793	196.70761760567	-40.702002264171	127938605	426984.944070603	70918.1
104826	AD	CYCLE1807_DC	5226637	076793	196.70761760567	-40.702002264171	128102205	220479.884931301	6506.57
104895	AD	CYCLE1802	5068201	003748	211.863520505983	-32.4567037660638	NULL	NULL	NULL
104895	AD	CYCLE1802_DC	5068201	003748	211.863520505983	-32.4567037660638	NULL	NULL	NULL
104895	AD	CYCLE1807_DC	5068201	003748	211.863520505983	-32.4567037660638	94832835	237252.257040815	6524.07
104895	AD	CYCLE1807	5068201	003748	211.863520505983	-32.4567037660638	NULL	NULL	NULL
104917	AD	CYCLE1802	5068201	054117	213.269132456036	-34.3687196015604	NULL	NULL	NULL
104917	AD	CYCLE1802_DC	5068201	054117	213.269132456036	-34.3687196015604	NULL	NULL	NULL
104917	AD	CYCLE1807_DC	5068201	054117	213.269132456036	-34.3687196015604	95003628	235965.92070993	5654.15
104917	AD	CYCLE1807	5068201	054117	213.269132456036	-34.3687196015604	94817985	63032.122546535	21320
104941	AD	CYCLE1807_DC	5226638	079263	215.720787877477	-35.1274443353221	97824908	308648.088728977	6552.01
104941	AD	CYCLE1807	5226638	079263	215.720787877477	-35.1274443353221	97824914	308647.822030034	6552.01
105135	AD	CYCLE1807_DC	5226628	028972	168.998441727898	-36.4594029404609	124397733	911055.821195991	20478.4
105135	AD	CYCLE1807	5226628	028972	168.998441727898	-36.4594029404609	124397725	911056.73269221	20478.4
105225	AD	CYCLE1807_DC	5068197	042231	200.543725051116	-28.9655891755951	63863410	333790.262176122	9772.76
105225	AD	CYCLE1807	5068197	042231	200.543725051116	-28.9655891755951	63530464	333749.25163047	6513.46
105288	AD	CYCLE1802	5068214	059013	249.157405223385	-1.17528676546167	NULL	NULL	NULL
105288	AD	CYCLE1802_DC	5068214	059013	249.157405223385	-1.17528676546167	NULL	NULL	NULL
105288	AD	CYCLE1807	5068214	059013	249.157405223385	-1.17528676546167	100514615	826508.051003356	20514.7
105288	AD	CYCLE1807_DC	5068214	059013	249.157405223385	-1.17528676546167	100506306	827213.297632219	12749.9
105372	AD	CYCLE1802	5068211	046098	222.953220548091	-31.247681735796	97139070	1601475.23827667	16041.7
105372	AD	CYCLE1807_DC	5068211	046098	222.953220548091	-31.247681735796	97138533	2883076.95962239	16122.3
105372	AD	CYCLE1807	5068211	046098	222.953220548091	-31.247681735796	97138430	2883016.87314921	15925.5
105375	AD	CYCLE1802	5068213	039769	242.517532444405	-0.879452115962227	100229521	515107.03239968	7179.14
105375	AD	CYCLE1802_DC	5068213	039769	242.517532444405	-0.879452115962227	100229462	515108.278759659	7897.05
105375	AD	CYCLE1807_DC	5068213	039769	242.517532444405	-0.879452115962227	100224108	515314.811101255	7182.01
105375	AD	CYCLE1807	5068213	039769	242.517532444405	-0.879452115962227	100224156	515309.214865372	7182.01
105420	AD	CYCLE1807	5226633	053968	180.733007250304	-37.691661274285	124858039	669747.654955652	14010.1
105420	AD	CYCLE1807_DC	5226633	053968	180.733007250304	-37.691661274285	124861618	669496.001159069	14002.8
105426	AD	CYCLE1807	5226633	021826	180.780176536712	-36.2155446965239	124398398	107955.940201176	6531.4
105426	AD	CYCLE1807_DC	5226633	021826	180.780176536712	-36.2155446965239	124398427	107955.856661712	6531.4
105438	AD	CYCLE1807	5226622	015636	315.76087476374	-33.5650932041951	133352973	107058.916797757	6477.19
105438	AD	CYCLE1807_DC	5226622	015636	315.76087476374	-33.5650932041951	133352976	107059.011552551	6477.19
105445	AD	CYCLE1807	5226620	004259	311.570854236261	-32.6375193639615	133123729	738221.387746477	16973.1
105445	AD	CYCLE1807_DC	5226620	004259	311.570854236261	-32.6375193639615	133123996	738191.883412495	15430.1
105484	AD	CYCLE1807	5226613	022831	307.41796261711	-39.0320790687108	133553920	243917.496620038	7935.85
105484	AD	CYCLE1807_DC	5226613	022831	307.41796261711	-39.0320790687108	133553921	243917.766248626	7935.85
105485	AD	CYCLE1807	5226631	022910	176.522660079854	-36.3088382503972	124444952	92750.4216748213	6601.79
105485	AD	CYCLE1807_DC	5226631	022910	176.522660079854	-36.3088382503972	124444939	92750.3208914566	6601.79
105503	AD	CYCLE1807	5226631	024170	175.001604272449	-36.3704841227511	125271896	1481933.60082438	24804.5
105503	AD	CYCLE1807_DC	5226631	024170	175.001604272449	-36.3704841227511	124749864	413577.4336282	6541.33
105533	AD	CYCLE1807	5226618	027175	311.95771615085	-31.2961897392815	133057821	1238984.58336219	9563.9
105533	AD	CYCLE1807_DC	5226618	027175	311.95771615085	-31.2961897392815	133172662	254850.434177065	20591.4
105553	AD	CYCLE1807	5226630	004152	176.240231757674	-38.1398207215808	124467052	355991.497167342	17343
105553	AD	CYCLE1807_DC	5226630	004152	176.240231757674	-38.1398207215808	124466915	355996.26376097	17343
105559	AD	CYCLE1807	5226630	055675	176.550814119613	-40.4823809465038	124932085	1784672.80443974	16334.8
105559	AD	CYCLE1807_DC	5226630	055675	176.550814119613	-40.4823809465038	124681363	615689.036347436	8696.86
105592	AD	CYCLE1807	5226619	004084	311.258058893031	-35.4277711682222	133405292	133344.59016617	6585.7
105592	AD	CYCLE1807_DC	5226619	004084	311.258058893031	-35.4277711682222	133405274	133344.711355342	6585.7
105651	AD	CYCLE1807	5226619	010279	312.011483399997	-35.8424900093416	133464398	362911.823223176	11370
105651	AD	CYCLE1807_DC	5226619	010279	312.011483399997	-35.8424900093416	133464417	362911.88981718	11451.5
105674	AD	CYCLE1807	5226632	017950	177.324100816685	-33.3857187762122	124678418	374219.611471777	6514.9
105674	AD	CYCLE1807_DC	5226632	017950	177.324100816685	-33.3857187762122	124678508	374215.350498845	6514.9
105675	AD	CYCLE1807	5226632	029538	179.162774080874	-33.9551243265595	124407335	57460.9287061964	7284.23
105675	AD	CYCLE1807_DC	5226632	029538	179.162774080874	-33.9551243265595	124488175	599360.361124378	9566.18
105704	AD	CYCLE1807	5226615	018710	309.297876563507	-35.98458184974	133321230	486535.453775822	8706.75
105704	AD	CYCLE1807_DC	5226615	018710	309.297876563507	-35.98458184974	133321865	486505.145509097	9810.91
101101	AS	CYCLE1706	5040669	024577	89.5988450039558	-30.8117893082496	82036609	115546.117243205	6503.07
101135	AS	CYCLE1706	5040677	002562	139.416523602358	-15.5995646680405	87924755	827529.976154304	24848.6
101155	AS	CYCLE1706	5040679	018224	141.920867103057	-19.3473150788359	87549196	383234.611041256	6531.17
101277	AS	CYCLE1706	5040688	024641	218.795698060682	-25.0561579418618	63889976	382769.183472012	7892.61
101282	AS	CYCLE1706	5040688	049689	217.26391885628	-26.1946531463072	63731958	292489.731124286	9595.62
101296	AS	CYCLE1706	5040714	044989	218.184204884669	-31.4742459407545	95047099	326630.964954319	11855.5
101322	AS	CYCLE1706	5040715	072064	220.301986999102	-32.2042087479213	94867126	68472.8489436982	7290.72
101415	AS	CYCLE1706	5040659	031731	77.423827902733	-34.7559401010814	82181858	297777.726920916	9826.13
101429	AS	CYCLE1706	5040717	074901	224.841344381871	-32.0525717181579	96970879	91253.9218364783	6382.75
101515	AS	CYCLE1706	5041762	017962	305.79885261398	-18.933702728362	72817685	203083.745907527	7929.19
101547	AS	CYCLE1706	5040697	008696	321.618007863836	-16.0898202787384	72727155	523717.177833239	11572.2
101549	AS	CYCLE1706	5040697	018399	321.919137243964	-16.782164111504	72790941	221844.282894608	6546.9
101556	AS	CYCLE1706	5040699	004913	322.15658194027	3.84829421047256	72844253	417569.6932705	18599.6
101564	AS	CYCLE1706	5040699	026172	322.049375291057	2.39501885251308	72924486	236556.420957851	8658.86
101574	AS	CYCLE1706	5040701	027091	325.267132050564	7.90547268123703	72706803	104928.122691155	9765.69
101577	AS	CYCLE1706	5041764	006380	327.252367513963	-32.7851129217363	72906624	379124.469422618	8722.15
101594	AS	CYCLE1706	5040702	005305	328.517427831276	-38.3774361726164	72927728	305449.100943132	7915.11
101597	AS	CYCLE1706	5040702	008156	327.672232902622	-38.6127976612258	73375097	890548.932856936	12726
101625	AS	CYCLE1706	5040710	014521	357.67419400174	-37.6198759861082	74573562	1321614.61293555	16349.9
101629	AS	CYCLE1706	5040701	033774	324.514281279488	7.40225166394717	72888074	832139.446471346	19106.8
101634	AS	TEST16A	5008504	013505	206.389711046435	-11.1052398725642	72585555	197136.311421407	7188.2
101634	AS	TEST18	5008504	013505	206.389711046435	-11.1052398725642	72584715	98594.0617448559	7802.75
101655	AS	CYCLE1706	5040668	012746	88.1504145979954	-33.1061215674431	82229997	511418.321577072	15811.9
101731	AS	CYCLE1706	5040667	010355	83.1484758234983	-30.195931641357	82101086	167186.926088423	6501.01
101766	AS	TEST18	5018498	034149	79.525396048568	-37.7352868662136	82365142	458614.19170502	9792.12
101955	AS	CYCLE1706	5040666	021248	82.1167757493679	-36.7204664309171	82111440	548390.890529505	8701.88
101974	AS	TEST16A	5008505	051290	206.151933561456	-34.8097643642756	NULL	NULL	NULL
101974	AS	TEST18	5008505	051290	206.151933561456	-34.8097643642756	72569765	151678.950130781	14052.5
102016	AS	TEST16	5006384	023859	216.217656106314	-0.53449170059692	63555400	143504.806096687	6552.62
102016	AS	TEST16A	5006384	023859	216.217656106314	-0.53449170059692	63555314	215259.379836821	6511.76
102016	AS	TEST18	5006384	023859	216.217656106314	-0.53449170059692	63551909	30761.7589510982	3760.9
102130	AS	CYCLE1706	5040666	028586	83.8422181374965	-37.2885674151329	82419649	465933.321985177	9541.82
102300	AS	CYCLE1706	5040699	030748	322.21854541642	2.07572928004296	72806421	128164.765330929	14146
102329	AS	CYCLE1706	5040712	058640	215.093407681455	-31.8222270034938	94894404	358147.899775265	11827.3
102329	AS	NGTS2B	5040712	058640	215.093407681455	-31.8222270034938	NULL	NULL	NULL
102401	AS	CYCLE1706	5040658	023409	63.1788536716461	-20.9360956269563	59222419	158068.806642421	12636.1
102412	AS	CYCLE1706	5040658	019564	62.6197685371347	-20.4707292255939	59212609	145943.825133118	6540.21
102509	AS	CYCLE1706	5040663	011191	79.772231354491	-30.3946594103531	82311788	441739.515013507	11549
102624	AS	CYCLE1706	5040718	078644	228.52041211792	-26.4741683928063	96936611	126085.619102696	6492.47
102947	AS	CYCLE1706	5041760	006543	244.137598674019	1.08431366163727	100303281	140378.877466884	13066.8
102975	AS	CYCLE1706	5041761	070293	250.525546755652	-1.31540126609531	100222688	395386.797534902	19818.7
103273	AS	CYCLE1706	5040697	018703	322.255619683235	-16.7973117635358	72756532	522487.448266034	15445.6
103344	AS	CYCLE1802	5068161	015914	58.1272867426397	-31.237996527553	NULL	NULL	NULL
103344	AS	CYCLE1807_DC	5068161	015914	58.1272867426397	-31.237996527553	114382376	350451.266906718	12712.7
103344	AS	CYCLE1807	5068161	015914	58.1272867426397	-31.237996527553	114764304	438790.413953541	22494.7
103354	AS	CYCLE1802	5068168	013597	75.4793686686787	-39.0846851856983	NULL	NULL	NULL
103354	AS	CYCLE1807_DC	5068168	013597	75.4793686686787	-39.0846851856983	114726953	1250952.25732048	11586
103354	AS	CYCLE1807	5068168	013597	75.4793686686787	-39.0846851856983	114727158	1250973.87426546	12746.5
103383	AS	CYCLE1802	5068168	008400	77.1652984124588	-38.658443815449	NULL	NULL	NULL
103383	AS	CYCLE1807_DC	5068168	008400	77.1652984124588	-38.658443815449	114825963	712926.284444145	6535.59
103383	AS	CYCLE1807	5068168	008400	77.1652984124588	-38.658443815449	NULL	NULL	NULL
103470	AS	CYCLE1802	5068164	014793	71.4229671319324	-31.1062285180851	114352918	30636.680238807	11367.5
103470	AS	CYCLE1807_DC	5068164	014793	71.4229671319324	-31.1062285180851	114350626	310174.850412956	9790.5
103470	AS	CYCLE1807	5068164	014793	71.4229671319324	-31.1062285180851	NULL	NULL	NULL
103592	AS	CYCLE1802	5068168	003585	76.8148345759563	-38.2775309956266	114807382	527108.716781505	8706.5
103592	AS	CYCLE1807_DC	5068168	003585	76.8148345759563	-38.2775309956266	114807180	527085.881216428	7195.45
103592	AS	CYCLE1807	5068168	003585	76.8148345759563	-38.2775309956266	114807073	527076.29999332	7195.45
103598	AS	CYCLE1802	5068168	002388	76.2493495541926	-38.1794153281994	114438938	215368.551608939	11542.3
103598	AS	CYCLE1807_DC	5068168	002388	76.2493495541926	-38.1794153281994	114671326	395376.388870206	23836.8
103598	AS	CYCLE1807	5068168	002388	76.2493495541926	-38.1794153281994	114438494	107676.433786263	11539.7
103599	AS	CYCLE1802	5068168	004560	76.8814152599856	-38.3538310388448	114371524	57537.0137706919	11752.4
103599	AS	CYCLE1807_DC	5068168	004560	76.8814152599856	-38.3538310388448	114626088	683719.832491472	7194.34
103599	AS	CYCLE1807	5068168	004560	76.8814152599856	-38.3538310388448	114372212	57530.7734385325	10679.3
103735	AS	CYCLE1807_DC	5226624	046077	82.1146652209143	-1.90283712846925	115893763	119268.52362959	9839.37
103735	AS	CYCLE1807	5226624	046077	82.1146652209143	-1.90283712846925	NULL	NULL	NULL
103790	AS	CYCLE1807_DC	5226624	004334	81.2271914212979	0.074043939687886	115894217	210971.381497891	9583.11
103790	AS	CYCLE1807	5226624	004334	81.2271914212979	0.074043939687886	115820836	80906.158977969	24796.5
103792	AS	CYCLE1802	5068169	019451	77.3408206137498	-36.9764106945904	NULL	NULL	NULL
103792	AS	CYCLE1807_DC	5068169	019451	77.3408206137498	-36.9764106945904	114382345	448033.512001244	6531.94
103792	AS	CYCLE1807	5068169	019451	77.3408206137498	-36.9764106945904	114384645	447928.378241715	6530.03
103799	AS	CYCLE1802	5090016	008365	73.2826295674409	-39.0988305074694	NULL	NULL	NULL
103799	AS	CYCLE1807_DC	5090016	008365	73.2826295674409	-39.0988305074694	114472937	244276.719915418	7224.63
103799	AS	CYCLE1807	5090016	008365	73.2826295674409	-39.0988305074694	114434932	129029.726860212	13008.6
103822	AS	CYCLE1807_DC	5068175	027209	82.1165435229361	-31.970500165091	82207724	629042.595917491	6533.09
103822	AS	CYCLE1807	5068175	027209	82.1165435229361	-31.970500165091	NULL	NULL	NULL
